#This is a CSV file containing the average TPL, TPU, and Cost values for the UW algorithm with FC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
1624,1046.600000,90.100000
1626,1046.200000,89.650000
1628,1045.800000,89.100000
1630,1045.750000,88.800000
1632,1045.250000,88.250000
1634,1045.100000,87.950000
1636,1045.150000,87.750000
1638,1044.550000,87.100000
1640,1044.300000,86.650000
1642,1044.150000,86.300000
1644,1043.800000,85.800000
1646,1043.750000,85.500000
1648,1043.450000,85.100000
1650,1043.350000,84.800000
1652,1043.250000,84.500000
1654,1043.350000,84.300000
1656,1043.400000,84.050000
1658,1042.800000,83.350000
1660,1043.150000,83.350000
1662,1042.850000,82.950000
1664,1043.150000,82.850000
1666,1042.850000,82.450000
1668,1042.500000,82.000000
1670,1042.150000,81.500000
1672,1042.100000,81.300000
1674,1041.950000,81.050000
1676,1041.650000,80.500000
1678,1041.600000,80.350000
1680,1041.200000,79.950000
1682,1041.150000,79.750000
1684,1040.850000,79.350000
1686,1040.850000,79.150000
1688,1040.750000,78.850000
1690,1040.800000,78.650000
1692,1040.700000,78.400000
1694,1040.450000,78.050000
1696,1040.500000,77.950000
1698,1040.450000,77.700000
1700,1040.300000,77.400000
1702,1039.900000,76.900000
1704,1040.200000,76.850000
1706,1039.900000,76.500000
1708,1039.950000,76.350000
1710,1039.900000,76.250000
1712,1039.850000,76.000000
1714,1039.750000,75.650000
1716,1039.600000,75.350000
1718,1039.450000,75.150000
1720,1039.450000,75.050000
1722,1039.600000,74.950000
1724,1039.400000,74.550000
1726,1039.250000,74.250000
1728,1039.150000,74.000000
1730,1038.900000,73.600000
1732,1038.900000,73.350000
1734,1038.650000,73.050000
1736,1038.350000,72.700000
1738,1038.400000,72.550000
1740,1038.150000,72.250000
1742,1038.100000,72.050000
1744,1037.850000,71.700000
1746,1037.650000,71.400000
1748,1037.350000,70.900000
1750,1037.050000,70.450000
1752,1036.850000,70.050000
1754,1036.650000,69.850000
1756,1036.450000,69.600000
1758,1036.050000,69.100000
1760,1035.950000,68.850000
1762,1035.700000,68.400000
1764,1035.450000,68.050000
1766,1035.250000,67.850000
1768,1035.200000,67.600000
1770,1034.950000,67.250000
1772,1034.850000,67.050000
1774,1034.700000,66.650000
1776,1034.550000,66.400000
1778,1034.600000,66.300000
1780,1034.300000,65.900000
1782,1034.200000,65.650000
1784,1034.250000,65.400000
1786,1034.250000,65.250000
1788,1034.250000,65.100000
1790,1034.250000,64.800000
1792,1034.100000,64.550000
1794,1034.150000,64.350000
1796,1034.000000,64.100000
1798,1033.950000,63.850000
1800,1034.000000,63.850000
1802,1033.800000,63.550000
1804,1033.700000,63.300000
1806,1033.700000,63.100000
1808,1033.700000,63.000000
1810,1033.500000,62.650000
1812,1033.500000,62.500000
1814,1033.600000,62.400000
1816,1033.400000,62.150000
1818,1033.200000,61.900000
1820,1033.050000,61.600000
1822,1033.000000,61.450000
1824,1033.150000,61.350000
1826,1033.000000,61.050000
1828,1032.750000,60.800000
1830,1032.950000,60.800000
1832,1032.750000,60.600000
1834,1032.600000,60.450000
1836,1032.550000,60.150000
1838,1032.350000,59.900000
1840,1032.200000,59.650000
1842,1032.150000,59.450000
1844,1031.900000,59.150000
1846,1032.000000,59.100000
1848,1031.800000,58.850000
1850,1031.400000,58.450000
1852,1031.050000,58.050000
1854,1031.100000,57.900000
1856,1030.850000,57.500000
1858,1030.800000,57.350000
1860,1030.500000,57.000000
1862,1030.650000,56.950000
1864,1030.300000,56.600000
1866,1030.100000,56.300000
1868,1030.150000,56.250000
1870,1030.000000,56.100000
1872,1030.100000,56.050000
1874,1029.750000,55.600000
1876,1029.600000,55.300000
1878,1029.200000,54.850000
1880,1029.150000,54.650000
1882,1029.250000,54.600000
1884,1029.000000,54.250000
1886,1028.750000,53.850000
1888,1028.550000,53.650000
1890,1028.350000,53.450000
1892,1028.100000,53.200000
1894,1027.900000,52.950000
1896,1028.050000,52.950000
1898,1027.750000,52.650000
